"country","countryCode","date","filterByRating","isVerified","position","product/listPrice","product/price/currency","product/price/value","productAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","variant"
"United States",,"2021-05-17","twoStar","true","85",,"$","299.99","B0BS4BP8FB","2","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=9&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","When I opened the shipping box the laptop container had no protection and so it was jostling around during shipping. With 2 cores at 2.6 Ghz, this is an underpowered laptop for today's use. 4 Gig RAM is upgradeable to 8G, but that should be an indicator of what you are getting. Multiple crashes within the first few days, but perhaps my unit was damaged in shipping. Worth about $250, it is overpriced at $400. Consider ""ASUS F512DA-EB51 VivoBook 15 Thin and Light Laptop"" for less than $100 more.",,,,,,,,"","NOT a good bang for the buck","https://www.amazon.com/gp/customer-reviews/R1JPP5G2BZVXN0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on May 17, 2021","615","291","Style: R3 3200U"
"United States",,"2021-04-21","twoStar","true","86",,"$","299.99","B0BS4BP8FB","2","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=9&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","There is no touch screen not sure why it’s asking me to write a review about it but very slow computer Extremely difficult to set up windows spoke to the company personally and they were unable to help me this is only good if you wanna surf the web at a very slow speed I needed to write a report and was unable to even after purchasing all of the office apps. Can’t even figure out how to turn it off of S mode which means I can’t even download any apps",,,,,,,,"","VERY SLOW","https://www.amazon.com/gp/customer-reviews/R1V70QM99I3TNV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on April 21, 2021","615","291","Style: R3 3200U"
"United States",,"2023-03-27","twoStar","true","87",,"$","299.99","B0BS4BP8FB","2","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=9&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","It can't handle multiple tabs. Crashes almost every week. Waste of money",,,,,,,,"","It sucks","https://www.amazon.com/gp/customer-reviews/R3C6QAEFW8Z1HX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on March 27, 2023","615","291","Style: R3 3200U"
"United States",,"2020-06-03","twoStar","true","88",,"$","299.99","B0BS4BP8FB","2","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=9&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","I purchased this laptop less than a year ago and I completely regret not buying a better quality laptop. This laptop freaks out at least once every day trying to load a Youtube video or a even just a webpage by turning the page black for a few seconds. It constantly can't connect to the Wifi where every other device in the household does perfectly fine. It's so frustrating to use and if I had known, I would have spent more money on a better quality laptop so please don't waste your money on this. The issue has gotten worse since I first turned it on and I don't see this laptop lasting any longer than 1-2 years until it's unusable making it a big waste of money.",,,,,,,,"","Spend your money on a better quality laptop","https://www.amazon.com/gp/customer-reviews/R38UD1QGX9NP77/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on June 3, 2020","615","291","Style: R3 3200U"
"United States",,"2019-12-28","twoStar","true","89",,"$","299.99","B0BS4BP8FB","2","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=9&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","I really wanted to love this. I’ve only had it for about a week and I’m having issues. It’s freezing while typing or missing letters as I type my papers, almost like it’s running slow. I do use the online word because I am in online school and that’s what we get free, but still. It’s super frustrating because my previous computer did not type as slow. Could this be because I am using word online and not in the laptop version? Possibly...but it’s super frustrating that it’s occurring.Other than the lag when doing my homework (which is what I use it for most), I love the colors on the screen, the size and everything else about this thing! I hate that it isn’t touch like my old one, but I’ll get use to it.",,,,,,,,"One person found this helpful","Lag when typing in online Word","https://www.amazon.com/gp/customer-reviews/R3UN5UFMUMEUDT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on December 28, 2019","615","291","Style: R3 3200U"
"United States",,"2020-04-30","twoStar","true","90",,"$","299.99","B0BS4BP8FB","2","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=9&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Bought it for my son who's in high school as a Christmas present last year.  All was well until he put his thumb on the edge of the keyboard then closing the lid.  That was a mistake.  Now the screen looks as if it was dropped from a 2nd floor.  Cracks and lines everywhere; thus useless.  I called Acer's technical support hoping it would be covered under warranty.  Nope, he said ""since this is not a defect, warranty won't likely covered it.  But you can still send it in and pay for the repairs plus diagnostic fee.""  No thanks, I can probably get a brand new one for about the same.  I have 3 words for you Acer... Flimsy, flimsy, FLIMSY!",,,,,,,,"One person found this helpful","Flimsy screen lid","https://www.amazon.com/gp/customer-reviews/RM2SSY88K9F12/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on April 30, 2020","615","291","Style: R3 3200U"
"United States",,"2023-11-03","oneStar","true","41",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","When it's plugged in it works perfectly. The performance is great for the price. However... When I unplug it the CPU cores lock to 400Mhz. No matter what I do, settings I change, I even tried Linux. Those cores will not budge from 400Mhz on battery. So disappointing.",,,,,,,,"","Might be defective. Very disappointed.","https://www.amazon.com/gp/customer-reviews/R3LH6OC0N58BAH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on November 3, 2023","1483","891","Style: R3 7320U"
"United States",,"2023-11-06","oneStar","true","42",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","Upgraded the RAM, thought this would be a good buy, low performance, constant updates, had to wipe it within 6 months because of issues. I’m tech savvy and this laptop is just poor quality",,,,,,,,"One person found this helpful","Crashes, won’t hold a charge","https://www.amazon.com/gp/customer-reviews/R2UP8MVTI17GBR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on November 6, 2023","1483","891","Style: R3 3200U"
"United States",,"2023-12-02","oneStar","true","43",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","After using the laptop just a few times it will not turn on or accept the password. Keeps saying no wifi.",,,,,,,,"One person found this helpful","Terrible laptop","https://www.amazon.com/gp/customer-reviews/R2DGGSQ3VXSEE0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on December 2, 2023","1483","891","Style: R3 3200U"
"United States",,"2023-10-30","oneStar","true","44",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","I purchased this laptop in Mid October of 2023 but it completely stopped working after about two weeks of minimal use.  I tried all the necessary troubleshooting steps but the laptop is basically dead (though its fully charged).",,,,,,,,"","Laptop stopped working","https://www.amazon.com/gp/customer-reviews/R1AP2LFNKJONK2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on October 30, 2023","1483","891","Style: R5 7520U / 14"""
"United States",,"2021-01-24","oneStar","true","45",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","I just received the laptop and configured Microsoft Windows, and immediately downloaded Chrome.  I went to the Microsoft store to switch out of S mode, which was free, so I guess they've heard enough complaints on that one.My experience running chrome from the very start is horrendous.  The fans are on full speed on the ""laptop"", the CPU usage is at 100%, and memory usage floating around 90%.  So I killed chrome to see what's going on, and there is only 800 MB of free memory.  Forget the advertised 4GB of memory.  That is sucked away by Windows and Acer tasks running.  I saw an Acer Registration task taking a significant amount of memory.  After a clean restart, the CPU usage was 30% and memory 55% just sitting there doing nothing.This laptop runs slower than cheap $200 chromebooks I have from 8 years ago.  Videos skip and pop, pages don't scroll well, Chrome even froze while just signing in the first time, and Windows asked me to kill it.  Are you KIDDING me?  This is the worst piece of junk laptop I've ever seen.  It can't even handle browsing the freaking web!  I'll be dumping this piece of junk on ebay at this point.To be sure, I tried out Firefox, and the experience was almost as bad.  It's really just a terrible laptop unless I got a dud.",,,,,,,,"8 people found this helpful","Terribly slow, can't even browse the web on it","https://www.amazon.com/gp/customer-reviews/R2BDVCBDH5PY9X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on January 24, 2021","1483","891","Style: R3 3200U"
"United States",,"2021-04-01","oneStar","true","46",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","This is a replacement for one that went black Screen on me in in just a couple of weeks.  The first was received on January 16 this one on February 10th.  This laptop is beyond slow and it is not my internet.  I travel with it and it is super slow where ever I go.  It is constantly freezing.Be smart and do not buy this computer!Review on customer service it took three transfers to get to someone to send me a replacement when the screen went completely black.  It had been doing that off and on then poof!.  Prior to the black screen Acer I have had HPs and Dells.  I took the return to a counter location for drop off.  Today I receive an e-mail from Customer Service that I returned a used laptop.  NO kidding!!!!  That was the first ACER I had so the Acer you received back is the one you were suppose to receive back!  Will be taking this up to someone who can correct their error.  When I can get my HP repaired I will be trashing this and going back to it.  Even though I purchased the protect it isn't worth the frustration of dealing with Amazon Customer Service and a replacement that I think is refurbished.  Or are all ACER's pieces of junk?",,,,,,,,"One person found this helpful","Could you get any slower - Piece of junk","https://www.amazon.com/gp/customer-reviews/R2K5SUJBX6ES9G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on April 1, 2021","1483","891","Style: R3 3200U"
"United States",,"2021-03-15","oneStar","true","47",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","I just purchased this new Acer Aspire 5 A515-43-R19L laptop a couple days ago and it has an 'ELAN I2C 'touchpad in it that just doesn't behave like a normal touchpad should behave. The touchpad cursor will suddenly stop moving, and then as long as I'm still rubbing my finger around the cursor will never move again, no matter the pressure applied it remains in one place on the screen. Once I simply lift my finger up and place it back down on the touchpad again, initiating a new cursor session, the cursor will once again start moving.I seem to be able to replicate this touchpad bug more easily by initially applying very light pressure while trying to start to move the cursor, then followed with a little more pressure once it's stuck.In Device Manager the driver is from ELAN , dated 7/12/2019 and the version is 13.6.15.1. The Acer Support technician had me try to uninstall and delete the 'ELAN I2C' driver to simply use the Microsoft standard 'HID-Compliant Mouse' driver, but the touchpad cursor continues to do the same thing even with this standard Windows driver.This erratic behavior with the 'ELAN I2C' touchpad makes an otherwise decent new Acer laptop a serious frustration to try to use. I will likely be returning it, because I don't think there's much else I can do myself to get this buggy touchpad to work correctly.",,,,,,,,"One person found this helpful","Touchpad cursor freezes intermittently","https://www.amazon.com/gp/customer-reviews/R2VXJORP2SJL0U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on March 15, 2021","1483","891","Style: R3 3200U"
"United States",,"2023-12-01","oneStar","true","48",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","Item does not have backlit keys, customer images have backlit keys item does not.",,,,,,,,"3 people found this helpful","MISLEADING ADVERTISING","https://www.amazon.com/gp/customer-reviews/R16RFT2LUZXNQC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on December 1, 2023","1483","891","Style: R3 7320U"
"United States",,"2023-12-03","oneStar","true","49",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","Item received with messed up screen in multiple places. Hoping to get replacement",,,,,,,,"One person found this helpful","Laptop screen broken","https://www.amazon.com/gp/customer-reviews/R27EXK2ZSU89NH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on December 3, 2023","1483","891","Style: R3 7320U"
"United States",,"2020-11-16","oneStar","true","50",,"$","299.99","B0BS4BP8FB","1","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=one_star&sortBy=helpful","I got a little over 4 useable months out of this computer, and now customer service won't give me all my money back.  It was great while it lasted.... except for the notifications about once an hour that my memory is full - even though I have only saved one file to this computer, and then the most recent black screen about twice a day just after the computer locks up.  I contacted customer service yesterday to try to get some help.  THEY offered for me to return it.  I agreed.  Today I get the return label email and they are wanting to keep $65 of my refund for a ""restocking fee"" plus the tax of $25.  I contacted them tonight to ask why and was told it was 'policy"" - even though that was never mentioned when they asked me if I wanted to return it.  All in all, if this computer didn't continually tell me the memory was full, and would continue to work, it would be a good computer.  As it is, I guess I've paid $90 to use my computer for 4 months.  Take my advise, spend a little more money and get something better, and buy the warranty. (I normally buy a warranty with a product like this one; but at the time I ordered, one was not offered.  It is offered now.)  Very unhappy with Amazon customer service as well.",,,,,,,,"3 people found this helpful","Do NOT buy this!!!","https://www.amazon.com/gp/customer-reviews/RQKR8B7UNEGUU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on November 16, 2020","1483","891","Style: R3 3200U"
"United States",,"2022-09-14","threeStar","true","91",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","It works fine. I use it for online courses. The audio isn't the best, I wish it could go a bit higher. The camera quality isn't the greatest either. But other than that, it's pretty decent.",,,,,,,,"","Got this for school","https://www.amazon.com/gp/customer-reviews/R2ABM6HA1KPKSF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on September 14, 2022","1576","406","Style: R3 3200U"
"United States",,"2021-02-21","threeStar","true","92",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","I am not happy with the volume and wish I had more range. The mouse pad drives me crazy. Being right handed I feel that it is too far over to the left and I am constantly chasing the  cursor because I haven't hit the pad far enough over. Hopefully, in time I will get use to that. I do like the clarity of the scree  n and overall for the price I am happy with it but these two issues are pretty aggravating for me. I am not a techie and don't need anything complicated. I had no problem connecting to wifi or my printer.",,,,,,,,"","Good for the price but some aggravating quirks.","https://www.amazon.com/gp/customer-reviews/RLVAYIWC2H0BV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on February 21, 2021","1576","406","Style: R3 3200U"
"United States",,"2021-10-10","threeStar","true","93",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","The laptop hinge on drivers side right froze causing the computer to be unusable. I bought this for my mother in Jan of 2021, she hardly used it and now it is broken because you can't open/close the lid.The hinge on the right and entire right part of the screen assembly came off exposing wiresAcer should be embarrassed If my 84 year old mother can break a laptop she hardly used in less than 9 months.",,,,,,,,"","The laptop hinge on drivers side right froze causing the computer to be unusable after 9 months","https://www.amazon.com/gp/customer-reviews/RLPUXK1CTN1GC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on October 10, 2021","1576","406","Style: R3 3200U"
"United States",,"2020-03-04","threeStar","true","94",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","Two star doc for backlit keyboard not staying on. Has a setting in the BIOS to set Keyboard Lighting Timeout to Enabled or Disabled but it doesn't work. I disabled the time out and it worked the first session but continued to time out afterward. Set it and reset it again and nothing. My BIOS is version v1.06 so I downloaded the v1.07 update but the update procedure is unclear and not documented for this model anywhere on the model page. Backlit keyboard a big reason for purchase...UPDATED: 6 MAR 2020The backlit keyboard stays on if its plugged into power and has the bios setting disabled but if its on battery it times out no matter what the BIOS setting. Tuned off all the power saving features in Windows 10 and the keyboard still timed out on battery even with the BIOS setting disabled.",,,,,,,,"6 people found this helpful","Backlit Keyboard Issue...","https://www.amazon.com/gp/customer-reviews/R3SDPF1QCPWF9J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on March 4, 2020","1576","406","Style: R3 3200U"
"United States",,"2022-07-01","threeStar","true","95",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","It's okay but honestly you can find them for about 100 bucks less on ebay most times. It's not worth anything above 250$ in my opinion. I've had better netbooks in the past. But it's still a decent deal for most else in it's price class otherwise. The screen was the deal maker there for me. Most everything else for this price level has TRASH screens.",,,,,,,,"","It's an okay cheapo laptop","https://www.amazon.com/gp/customer-reviews/R2ZUTSDH2DTNRA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on July 1, 2022","1576","406","Style: R3 3200U"
"United States",,"2021-01-17","threeStar","true","96",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","This laptop is alright. The only downfalls are it dies EXTREMELY fast. You could charge it all day and night and not use it yet it will find a way to die. Also, the speakers. They are at the very bottom of the computer. Not very good speakers if I do say so myself. I find myself having to put my face very close to the computer to hear a lot of things. One last thing... when I record myself on my camera that sound quality is not too hot. It sounds a bit muffled a lot of the time. Other than those issues... it’s decent. It’ll get the job done.",,,,,,,,"2 people found this helpful","Decent Laptop","https://www.amazon.com/gp/customer-reviews/R1RX8LWYRTJ89V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on January 17, 2021","1576","406","Style: R3 3200U"
"United States",,"2021-05-23","threeStar","true","97",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","It's an okay laptop, but the quality is lacking. Less than a year after purchase, the mouse touchpad is not working. I've tried reinstalling drivers and more, but no luck. When I go for tech support on the Acer website, I am told the laptop is out of warranty. Nothing they can do. Disappointed the the length of time this has lasted.UPDATE: I raised the rating a bit because I was able to fix the issue myself...eventually. But I still am only giving three stars due to the lack of customer service.",,,,,,,,"","You get what you pay for","https://www.amazon.com/gp/customer-reviews/R23ZDCD0SQVOBQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on May 23, 2021","1576","406","Style: R3 3200U"
"United States",,"2020-09-26","threeStar","true","98",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","First and foremost - THERE'S NO CAPS LOCK INDICATOR ANYWHERE. I can tell you now, this seemingly minor inconvenience really does get annoying quickly.The speakers are also on the bottom of the laptop, so while it's sitting in your lap or on a table, you're going to get less than stellar quality.I also don't know why it had me rate touch screen, because it's definitely not a touch screen.This is definitely a budget laptop, so if you're looking for a $300 laptop that you just need to do the basics on, this will definitely get you through it. But if you're using this daily, typing consistently, I would consider upping the budget and getting something a little better than this.",,,,,,,,"One person found this helpful","Missing practical capabilities","https://www.amazon.com/gp/customer-reviews/R217R5Y59X6M27/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on September 26, 2020","1576","406","Style: R3 3200U"
"United States",,"2020-04-22","threeStar","true","99",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","I like everything but the sound which wasn't that great. I should have listen to some of the other reviews that had sound problems. Also, after having it for a while I want to say it's junk. Not good enough to add very much, and half of my emails come not opened because it doesn't have the right stuff to open them. I had to call the company a couple of time to get it just to turn on. They told me to hold the off button for two minutes and it will open. Well, that does work but when you have to do it a couple times a month is a pain in the butt. My next one that I get I'll go through Best Buy. They're local and I can bring it back to them to fix any problems.",,,,,,,,"","Cheap, good price.","https://www.amazon.com/gp/customer-reviews/R3NYRFHI3XUL7J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on April 22, 2020","1576","406","Style: R3 3200U"
"United States",,"2021-12-20","threeStar","true","100",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=10&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","I've had it for a year and I just now decided to review this.The screen quality is great so if your into just watching movies and such this is great.Sadly the touchscreen didn't work for me. For gaming I definetly recommend to upgrade it to 8 ram instead of 4 this cant run games like fortnite , or gta very well with just 4 ram so do upgrade",,,,,,,,"","Decent laptop","https://www.amazon.com/gp/customer-reviews/R3EXEFEPZKVVT5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on December 20, 2021","1576","406","Style: R3 3200U"
"United States",,"2021-08-17","threeStar","true","41",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","In the market for a new laptop. Wanted to keep it under $500. Had never used an AMD processor, before. Let's just say that I will NEVER buy another laptop/PC powered by an AMD processor, again.If you only need a laptop for word processing, emailing or just general use, then this will do. This is NOT a gaming laptop. You will want to upgrade to at least 8GB of RAM, to help mask the performance drop you'll experience, when running multiple programs/videos.I purchased this laptop in April 2021, so I gave it some time to see if it got better after updates/hotfixes. It didn't. I put it on the market and got a laptop with an Intel chip. This laptop was not for me.Pros:-Decently priced for what you get-SSD > HDD if you enjoy speed/efficiency-15"" vibrant screen-Backlit keyboardCons:-AMD Ryzen 3 3200U processor will regularly hit 70 degree temps when handling multiple tasks-AMD Radeon Vega 3 integrated graphics card has an ongoing issue with washing out black colors (in videos and pictures). Had to tweak a Google Chrome flag to bypass this. As of this post, no fix is available from AMD. Also struggles (frame drops) to play 4K content in full screen mode. Plays fine in standard view.-4GB of RAM is comical. Even after upgrading to 8GB, the system showed a minimal increase in performance.","https://m.media-amazon.com/images/I/71-oBQL8IEL._SY88.jpg","https://m.media-amazon.com/images/I/71VbcpP7umL._SY88.jpg","https://m.media-amazon.com/images/I/71xB08kbcdL._SY88.jpg","https://m.media-amazon.com/images/I/81Ird0ntZHL._SY88.jpg","https://m.media-amazon.com/images/I/81bLP9geSVL._SY88.jpg","https://m.media-amazon.com/images/I/81bcSEFGeyL._SY88.jpg","https://m.media-amazon.com/images/I/81vMQY1qc4L._SY88.jpg","","Basic, general use laptop 😐","https://www.amazon.com/gp/customer-reviews/R30T3DGSJNEH7Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on August 17, 2021","1576","406","Style: R3 3200U"
"United States",,"2021-04-28","threeStar","true","42",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","I purchased this for my new small business. I have a good work laptop (my prev real job I still do consulting) that's much more $, so I will give some solid comparisons for why this is an entry level vs a +$1k laptop of same size.None of these are deal-breakers, just comparisons (from most noticeable to least noticeable):- Sound / speakers suck. It works, but speakers are terrible. Especially compared to my $ laptop. This actually would have been a deal breaker in the past, but now we have convenient workarounds like bluetooth and using my smartphone instead.- Screen doesn't get as bright. I work on my back deck under the umbrella and it would be nice to be able to have the brightness of the $$ laptop. Again, it works fine...but would be nice to be brighter- I often have many internet tabs open at once. If I have, say, 8 tabs open and haven't pulled one of them up in a bit, it will have to reload. This is the least of all the inconveniences, but something I've noticed.I'm not unhappy with my purchase, esp for the price. I wanted to spend very little, and it's fine.Update: My modem/router was outdated. So to the internet issue, I think that was some of it. That said, it's still not as fast as my work computer, but it def runs better with a better modem/router. Screen and sound review the same obviously.",,,,,,,,"","Works for entry level","https://www.amazon.com/gp/customer-reviews/R1DLPIRYCEGEED/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on April 28, 2021","1576","406","Style: R3 3200U"
"United States",,"2023-06-02","threeStar","true","43",,"$","299.99","B0BS4BP8FB","3","https://www.amazon.com/product-reviews/B0BS4BP8FB?reviewerType=all_reviews&pageNumber=5&asin=B0BS4BP8FB&scope=reviewsAjax1&filterByStar=three_star&sortBy=helpful","Laptop does what it needs to, however, it is supremely quiet even at the highest volume.  I can't use for work meetings without wearing a headset.  Have occasionally tried using it for kids to watch a movie on while traveling, they were a foot away and couldn't hear enough to continue watching.",,,,,,,,"","okay for price, be aware of poor sound quality","https://www.amazon.com/gp/customer-reviews/R2K6GMU2TMBM9E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BS4BP8FB","Reviewed in the United States on June 2, 2023","1576","406","Style: R3 3200U"
